NDVI,AQI,Soil_Moisture,Land_Temp,Date,Coordinates,Custom_Index,X,Y,Row_Index
0.1965811,98.845894,0.10028195,285.278,2024-06-01,"625795.0, 5804025.0",64.11263135024724,625795.0,5804025.0,10356
0.13757794,98.845894,0.081957296,285.278,2024-06-01,"625805.0, 5804025.0",57.82742851168703,625805.0,5804025.0,10357
0.2856385,98.845894,0.081957296,285.278,2024-06-01,"625815.0, 5804025.0",73.51801613776942,625815.0,5804025.0,10358
0.26073346,98.845894,0.0904415,285.278,2024-06-01,"625825.0, 5804025.0",70.89372504804284,625825.0,5804025.0,10359
0.15014696,98.845894,0.0904415,285.278,2024-06-01,"625835.0, 5804025.0",59.174417971858894,625835.0,5804025.0,10360
0.24172816,98.845894,0.09328756,285.278,2024-06-01,"625845.0, 5804025.0",68.88468644262426,625845.0,5804025.0,10361
0.26190186,98.845894,0.09328756,285.278,2024-06-01,"625855.0, 5804025.0",71.02257655726584,625855.0,5804025.0,10362
0.1393249,98.845894,0.065051034,285.278,2024-06-01,"625865.0, 5804025.0",57.98267368435551,625865.0,5804025.0,10363
0.147549,98.845894,0.065051034,285.278,2024-06-01,"625875.0, 5804025.0",58.854215448723174,625875.0,5804025.0,10364
0.11170991,98.845894,0.036290422,285.278,2024-06-01,"625885.0, 5804025.0",55.005355568397654,625885.0,5804025.0,10365
0.055483557,98.845894,0.036290422,285.278,2024-06-01,"625895.0, 5804025.0",49.04681726054889,625895.0,5804025.0,10366
0.11850533,98.845894,0.057609763,285.278,2024-06-01,"625905.0, 5804025.0",55.76318317132327,625905.0,5804025.0,10367
0.1521297,98.845894,0.057609763,285.278,2024-06-01,"625915.0, 5804025.0",59.326496209291086,625915.0,5804025.0,10368
0.17430724,98.845894,0.12868358,285.278,2024-06-01,"625925.0, 5804025.0",61.802387846200936,625925.0,5804025.0,10369
0.19367206,98.845894,0.12868358,285.278,2024-06-01,"625935.0, 5804025.0",63.85455761425608,625935.0,5804025.0,10370
0.22548185,98.845894,0.08548694,285.278,2024-06-01,"625945.0, 5804025.0",67.14920786837799,625945.0,5804025.0,10371
0.18669426,98.845894,0.08548694,285.278,2024-06-01,"625955.0, 5804025.0",63.038727131985006,625955.0,5804025.0,10372
0.3169453,98.845894,0.072353005,285.278,2024-06-01,"625965.0, 5804025.0",76.81874799106207,625965.0,5804025.0,10373
0.33932725,98.845894,0.072353005,285.278,2024-06-01,"625975.0, 5804025.0",79.190655457288,625975.0,5804025.0,10374
0.22779536,98.845894,0.05416276,285.278,2024-06-01,"625985.0, 5804025.0",67.3390042683295,625985.0,5804025.0,10375
0.3254541,98.845894,0.05416276,285.278,2024-06-01,"625995.0, 5804025.0",77.6883033485356,625995.0,5804025.0,10376
0.29577383,98.845894,0.06472804,285.278,2024-06-01,"626005.0, 5804025.0",74.56164044548376,626005.0,5804025.0,10377
0.16973358,98.845894,0.06472804,285.278,2024-06-01,"626015.0, 5804025.0",61.20463580469131,626015.0,5804025.0,10378
0.1641859,98.845894,0.063826695,285.278,2024-06-01,"626025.0, 5804025.0",60.61513187225022,626025.0,5804025.0,10379
0.16047543,98.845894,0.063826695,285.278,2024-06-01,"626035.0, 5804025.0",60.22191807737501,626035.0,5804025.0,10380
0.0873594,98.845894,0.031660065,285.278,2024-06-01,"625455.0, 5804015.0",52.41664600906773,625455.0,5804015.0,10381
0.07220661,98.845894,0.039176866,285.278,2024-06-01,"625465.0, 5804015.0",50.82413083305902,625465.0,5804015.0,10382
0.0680908,98.845894,0.039176866,285.278,2024-06-01,"625475.0, 5804015.0",50.387961488182135,625475.0,5804015.0,10383
0.059940137,98.845894,0.067160875,285.278,2024-06-01,"625485.0, 5804015.0",49.5736730823651,625485.0,5804015.0,10384
0.044755947,98.845894,0.067160875,285.278,2024-06-01,"625495.0, 5804015.0",47.964541901677386,625495.0,5804015.0,10385
0.08870624,98.845894,0.57997704,285.278,2024-06-01,"625505.0, 5804015.0",53.52870673372665,625505.0,5804015.0,10386
0.13886088,98.845894,0.57997704,285.278,2024-06-01,"625515.0, 5804015.0",58.843800596498866,625515.0,5804015.0,10387
0.15533574,98.845894,0.17068167,285.278,2024-06-01,"625525.0, 5804015.0",59.86614525228733,625525.0,5804015.0,10388
0.18443006,98.845894,0.17068167,285.278,2024-06-01,"625535.0, 5804015.0",62.94939022570416,625535.0,5804015.0,10389
0.24118526,98.845894,0.03589476,285.278,2024-06-01,"625545.0, 5804015.0",68.72569244782558,625545.0,5804015.0,10390
0.26904467,98.845894,0.03589476,285.278,2024-06-01,"625555.0, 5804015.0",71.67806892010123,625555.0,5804015.0,10391
0.26507846,98.845894,0.031163536,285.278,2024-06-01,"625565.0, 5804015.0",71.24938930960164,625565.0,5804015.0,10392
0.25943702,98.845894,0.031163536,285.278,2024-06-01,"625575.0, 5804015.0",70.65154266727308,625575.0,5804015.0,10393
0.24904893,98.845894,0.027511897,285.278,2024-06-01,"625585.0, 5804015.0",69.54421849330095,625585.0,5804015.0,10394
0.25653037,98.845894,0.027511897,285.278,2024-06-01,"625595.0, 5804015.0",70.33705751734136,625595.0,5804015.0,10395
0.24335143,98.845894,0.02890503,285.278,2024-06-01,"625605.0, 5804015.0",68.94289376241774,625605.0,5804015.0,10396
0.25252435,98.845894,0.02890503,285.278,2024-06-01,"625615.0, 5804015.0",69.91498589179402,625615.0,5804015.0,10397
0.24654382,98.845894,0.040937707,285.278,2024-06-01,"625625.0, 5804015.0",69.30247619789438,625625.0,5804015.0,10398
0.24522811,98.845894,0.040937707,285.278,2024-06-01,"625635.0, 5804015.0",69.16304498781716,625635.0,5804015.0,10399
0.25051692,98.845894,0.04789278,285.278,2024-06-01,"625645.0, 5804015.0",69.73581735439436,625645.0,5804015.0,10400
0.21931835,98.845894,0.04789278,285.278,2024-06-01,"625655.0, 5804015.0",66.42957633792471,625655.0,5804015.0,10401
0.1402796,98.845894,0.039997865,285.278,2024-06-01,"625665.0, 5804015.0",58.03955746349051,625665.0,5804015.0,10402
0.18551432,98.845894,0.039997865,285.278,2024-06-01,"625675.0, 5804015.0",62.833267131354134,625675.0,5804015.0,10403
0.27375957,98.845894,0.04503057,285.278,2024-06-01,"625685.0, 5804015.0",72.19387684885976,625685.0,5804015.0,10404
0.308557,98.845894,0.04503057,285.278,2024-06-01,"625695.0, 5804015.0",75.88150388861611,625695.0,5804015.0,10405
0.30219895,98.845894,0.039826047,285.278,2024-06-01,"625705.0, 5804015.0",75.19851442614691,625705.0,5804015.0,10406
0.2620363,98.845894,0.039826047,285.278,2024-06-01,"625715.0, 5804015.0",70.94231291562531,625715.0,5804015.0,10407
0.34669548,98.845894,0.040274877,285.278,2024-06-01,"625725.0, 5804015.0",79.91478851260244,625725.0,5804015.0,10408
0.4292335,98.845894,0.040274877,285.278,2024-06-01,"625735.0, 5804015.0",88.66168258954866,625735.0,5804015.0,10409
0.35500008,98.845894,0.0390231,285.278,2024-06-01,"625745.0, 5804015.0",80.79264826623759,625745.0,5804015.0,10410
0.20316663,98.845894,0.0390231,285.278,2024-06-01,"625755.0, 5804015.0",64.70223194067866,625755.0,5804015.0,10411
0.120966636,98.845894,0.09906103,285.278,2024-06-01,"625765.0, 5804015.0",56.097296653563774,625765.0,5804015.0,10412
