Date,Coordinates,Value,Nearest_NDVI
2024-09-01,"627525.0, 5805945.0",15727.0,0.06861395
2024-09-01,"627555.0, 5805945.0",15819.0,0.15298328
2024-09-01,"627585.0, 5805945.0",15938.0,0.09659244
2024-09-01,"627615.0, 5805945.0",16115.0,0.0571063
2024-09-01,"627645.0, 5805945.0",16336.0,0.013565074
2024-09-01,"627675.0, 5805945.0",16578.0,0.06224984
2024-09-01,"627705.0, 5805945.0",16755.0,0.21358986
2024-09-01,"627735.0, 5805945.0",16866.0,0.0908312
2024-09-01,"627765.0, 5805945.0",17001.0,0.07627465
2024-09-01,"627795.0, 5805945.0",17217.0,0.12520717
2024-09-01,"627825.0, 5805945.0",17470.0,0.10371441
2024-09-01,"627855.0, 5805945.0",17731.0,0.008977636
2024-09-01,"627885.0, 5805945.0",17951.0,0.1713875
2024-09-01,"627915.0, 5805945.0",18127.0,-0.0012091934
2024-09-01,"627945.0, 5805945.0",18273.0,0.07728677
2024-09-01,"627975.0, 5805945.0",18393.0,0.2684294
2024-09-01,"628005.0, 5805945.0",18476.0,0.1502945
2024-09-01,"628035.0, 5805945.0",18524.0,0.2946293
2024-09-01,"625515.0, 5805915.0",21678.0,0.017946845
2024-09-01,"625545.0, 5805915.0",21774.0,0.088800624
2024-09-01,"625575.0, 5805915.0",21846.0,0.09969572
2024-09-01,"625605.0, 5805915.0",21907.0,0.08821268
2024-09-01,"625635.0, 5805915.0",21960.0,0.09176634
2024-09-01,"625665.0, 5805915.0",22043.0,0.024369173
2024-09-01,"625695.0, 5805915.0",22158.0,0.092179246
2024-09-01,"625725.0, 5805915.0",22370.0,0.093225345
2024-09-01,"625755.0, 5805915.0",22610.0,0.08904435
2024-09-01,"625785.0, 5805915.0",22877.0,0.010499582
2024-09-01,"625815.0, 5805915.0",23199.0,0.1274574
2024-09-01,"625845.0, 5805915.0",23521.0,0.013252787
2024-09-01,"625875.0, 5805915.0",23774.0,0.008499128
2024-09-01,"625905.0, 5805915.0",23940.0,0.0660062
2024-09-01,"625935.0, 5805915.0",23968.0,0.09975706
2024-09-01,"625965.0, 5805915.0",23937.0,0.09334038
2024-09-01,"625995.0, 5805915.0",23854.0,0.107290424
2024-09-01,"626025.0, 5805915.0",23741.0,0.016527832
2024-09-01,"626055.0, 5805915.0",23637.0,0.1442829
2024-09-01,"626085.0, 5805915.0",23501.0,0.07151209
2024-09-01,"626115.0, 5805915.0",23329.0,0.2842836
2024-09-01,"626145.0, 5805915.0",23149.0,0.20338745
2024-09-01,"626175.0, 5805915.0",22949.0,0.21549669
2024-09-01,"626205.0, 5805915.0",22781.0,0.07393316
2024-09-01,"626235.0, 5805915.0",22602.0,0.01588721
2024-09-01,"626265.0, 5805915.0",22371.0,0.06636483
2024-09-01,"626295.0, 5805915.0",22168.0,0.09300828
2024-09-01,"626325.0, 5805915.0",22039.0,0.09744513
2024-09-01,"626355.0, 5805915.0",21973.0,0.2707466
2024-09-01,"626385.0, 5805915.0",21941.0,0.4786206
2024-09-01,"626415.0, 5805915.0",21902.0,0.32134452
2024-09-01,"626445.0, 5805915.0",21867.0,0.09253076
2024-09-01,"626475.0, 5805915.0",21819.0,0.5672629
2024-09-01,"626505.0, 5805915.0",21738.0,0.35778546
2024-09-01,"626535.0, 5805915.0",21641.0,0.010437896
2024-09-01,"626565.0, 5805915.0",21546.0,0.116783276
2024-09-01,"626595.0, 5805915.0",21437.0,0.61361456
2024-09-01,"626625.0, 5805915.0",21361.0,0.549569
2024-09-01,"626655.0, 5805915.0",21323.0,0.3168355
2024-09-01,"626685.0, 5805915.0",21316.0,0.3712141
2024-09-01,"626715.0, 5805915.0",21308.0,0.43540788
2024-09-01,"626745.0, 5805915.0",21242.0,0.031634912
2024-09-01,"626775.0, 5805915.0",21162.0,0.4027738
2024-09-01,"626805.0, 5805915.0",21112.0,0.38824165
2024-09-01,"626835.0, 5805915.0",21153.0,0.12321521
2024-09-01,"626865.0, 5805915.0",21273.0,0.3534544
2024-09-01,"626895.0, 5805915.0",21426.0,0.018887008
2024-09-01,"626925.0, 5805915.0",21546.0,0.14235304
2024-09-01,"626955.0, 5805915.0",21592.0,0.2744039
2024-09-01,"626985.0, 5805915.0",21548.0,0.04228654
2024-09-01,"627015.0, 5805915.0",21443.0,0.10235892
2024-09-01,"627045.0, 5805915.0",21256.0,0.31237382
2024-09-01,"627075.0, 5805915.0",20959.0,0.29224733
